word,language
لبنان,Persian
آغاز,Persian
دریافت,Persian
سورانی,Persian
آبشار,Persian
سامانهٔ,Persian
ریشه,Persian
ارتش,Persian
برای,Persian
متون,Persian
بوده‌اند,Persian
اکسید,Persian
لبنان,Persian
سازمان,Persian
نادر,Persian
وجود,Persian
کلیهٔ,Persian
هنری,Persian
رودخانه‌های,Persian
قانون,Persian
طوایف,Persian
گسترده,Persian
نمونه,Persian
وزیر,Persian
درآمد,Persian
نیست,Persian
قربانیان,Persian
جمعیت,Persian
استان,Persian
اشتباه,Persian
خورشید,Persian
دچار,Persian
دائمی,Persian
بزرگ,Persian
زمین,Persian
فرارسانده‌است,Persian
گشوده,Persian
هفتمین,Persian
عرب‌ها,Persian
ماسوله,Persian
خانه,Persian
هماهنگی,Persian
louis,Persian
برنامه,Persian
داشت,Persian
استنخستین,Persian
خورشید,Persian
بافت,Persian
استتندر,Persian
پنجم,Persian
آشفتهٔ,Persian
دولت,Persian
کائولین,Persian
نداشت,Persian
ریاست,Persian
ریاض,Persian
مسئولیت,Persian
بازوان,Persian
گرانت,Persian
موقت,Persian
خروج,Persian
نشده,Persian
خجند,Persian
ترفند,Persian
جمعیتی,Persian
زمینی,Persian
صحبت,Persian
بالا,Persian
گلخانه,Persian
متعدد,Persian
مرزداری,Persian
قفسه,Persian
می‌کنند,Persian
تیمور,Persian
عملی,Persian
فوریه,Persian
لایه,Persian
نگاه,Persian
می‌باشد,Persian
بشردوستانه,Persian
دارد,Persian
بسیاری,Persian
خانه‌ای,Persian
کشور,Persian
راهبان,Persian
فروش,Persian
اسرائیل,Persian
ناپایداری‌هایی,Persian
زنجانی,Persian
مهرداد,Persian
می‌آمده,Persian
ایران,Persian
فقیه,Persian
شیرشاه,Persian
سیمود,Persian
تأمین,Persian
خواندن,Persian
وسیلهٔ,Persian
مصنوعی,Persian
رعایا,Persian
کیلومتر,Persian
نادری,Persian
رابطه,Persian
خورشید,Persian
تاریخ,Persian
زمینه,Persian
جهان,Persian
تعداد,Persian
اسراییل,Persian
حذفی,Persian
واقع,Persian
غیرنظامیان,Persian
مرکز,Persian
اخیر,Persian
مانند,Persian
زنجان,Persian
پیدا,Persian
رژیم,Persian
داشت,Persian
وجود,Persian
فامیلی,Persian
دره‌ای,Persian
علیه,Persian
عصبی,Persian
بنیان‌گذار,Persian
گرمایش,Persian
اسفراین,Persian
دارای,Persian
شگفت‌انگیز,Persian
زنجان,Persian
غریق,Persian
دارد,Persian
جریان‌های,Persian
قدرت,Persian
امپریال,Persian
نماز,Persian
سامانیان,Persian
می‌شود,Persian
عشق‌های,Persian
زمینی,Persian
جهانی,Persian
نوری,Persian
نزدیکی,Persian
می‌باشد,Persian
متشکل,Persian
همان,Persian
مارتین,Persian
شده‌است,Persian
درنتیجه,Persian
زیبای,Persian
فعلی,Persian
رواج,Persian
آنها,Persian
قرارگرفتن,Persian
کشتی,Persian
فیلم,Persian
اسفراین,Persian
جدول,Persian
معمولاً,Persian
به‌طور,Persian
موزه,Persian
اردیبهشت,Persian
می‌توان,Persian
سریال,Persian
همسایه,Persian
تجویز,Persian
پینک,Persian
بافق,Persian
یادمان‌های,Persian
شهاب,Persian
اردبیلی,Persian
واژه,Persian
برحسب,Persian
جمعیت,Persian
درختان,Persian
بروکراسی,Persian
حذفی,Persian
ترقیات,Persian
هخامنشیان,Persian
نایوننده,Persian
کمانچه,Persian
رستوران‌های,Persian
فصاحت,Persian
میانه,Persian
تصرف,Persian
دارد,Persian
بحرین,Persian
سازمان,Persian
شیعه,Persian
احمد,Persian
اولین,Persian
زندگی,Persian
محلات,Persian
جمهوری,Persian
بدون,Persian
مالداری,Persian
آورده‌اند,Persian
تبریز,Persian
مردم,Persian
سفرشان,Persian
واقع,Persian
واقع,Persian
میلیون,Persian
تبهکار,Persian
خورشید,Persian
اسباب‌بازی,Persian
ظاهری,Persian
زلزله,Persian
گزارش‌هایی,Persian
زمین,Persian
تعرب,Persian
می‌کنند,Persian
فارسی,Persian
جمعی,Persian
هیدروژن,Persian
هیچ‌یک,Persian
کریسمس,Persian
اصلاح,Persian
تاریخ,Persian
حکومتی,Persian
جمعیتی,Persian
اندازهٔ,Persian
زیبایی,Persian
گیرد,Persian
امنیت,Persian
تعداد,Persian
نمود,Persian
تنها,Persian
بپردازد,Persian
علمای,Persian
کودکانی,Persian
یونایتد,Persian
شاعران,Persian
مراتب,Persian
بنفش,Persian
کیلومتر,Persian
پاکستان,Persian
همچنان,Persian
داستان,Persian
کافران,Persian
تلاوت,Persian
درجهٔ,Persian
کرمانشاه‌است,Persian
اسلامی,Persian
یادشده,Persian
میلیون,Persian
دیگر,Persian
دکترای,Persian
شمال,Persian
داشته‌است,Persian
فعالیت,Persian
حضورهای,Persian
مناطق,Persian
منظری,Persian
سوریه,Persian
انجامید,Persian
خیالی,Persian
حوزوی,Persian
دراز,Persian
توان,Persian
وارد,Persian
مربوط,Persian
رساله,Persian
میداردوبیماری,Persian
جماعت,Persian
کنندهٔ,Persian
تقویم,Persian
می‌کنند,Persian
کشور,Persian
می‌شود,Persian
گیلان,Persian
حوزه,Persian
ستون,Persian
سازگاری,Persian
تشکیل,Persian
بخشی,Persian
شمار,Persian
تاریخی,Persian
نگاشته,Persian
تعداد,Persian
استوای,Persian
جریان,Persian
اقدام,Persian
اصغر,Persian
پروژه,Persian
اماکنی,Persian
عمان,Persian
نقیب,Persian
یافته,Persian
جستجو,Persian
برای,Persian
گرفت,Persian
تلاش,Persian
نامهای,Persian
ادبی,Persian
سرکوب,Persian
بحران‌های,Persian
اشاره,Persian
کشورهای,Persian
متروپل,Persian
اورشلیم,Persian
میلادی,Persian
گرفتن,Persian
برخوردار,Persian
دانشگاه,Persian
سیمین,Persian
نموده‌است,Persian
جمهوری‌خواه,Persian
واین,Persian
اجرا,Persian
دیگر,Persian
گلها,Persian
دارد,Persian
میلیون,Persian
هسته,Persian
کردند,Persian
دریافتی,Persian
بودند,Persian
فیلمی,Persian
کنفدراسیون,Persian
میدانی,Persian
محصولات,Persian
تحریم‌های,Persian
انتخاب,Persian
سازمان,Persian
ساندرو,Persian
دارای,Persian
کودکی,Persian
مردم,Persian
نام‌های,Persian
می‌شود,Persian
جوانی,Persian
محیط,Persian
درخواست,Persian
پیما,Persian
هاردی,Persian
بوده‌است,Persian
بدین,Persian
درختان,Persian
می‌شود,Persian
اشتباه,Persian
همزمان,Persian
مثبت,Persian
طریق,Persian
برنامه,Persian
کرده‌است,Persian
مدونا,Persian
توصیه,Persian
کودکی,Persian
طبقه,Persian
می‌کنند,Persian
شکستن,Persian
می‌گرفت,Persian
جلسات,Persian
شوروی,Persian
باند,Persian
تولید,Persian
سال‌های,Persian
وارد,Persian
حکومت,Persian
معرفی,Persian
گسترده‌ای,Persian
همچنین,Persian
تولید,Persian
ساکنان,Persian
مطالعهٔ,Persian
قرار,Persian
داشت,Persian
هیئت,Persian
المپیک,Persian
فرزند,Persian
می‌گیرد,Persian
مناسب,Persian
اعتباری,Persian
قانون,Persian
داشته,Persian
پیچیدگی,Persian
شیمیایی,Persian
مجموعه,Persian
ابراهیم,Persian
برود,Persian
اتحادیه,Persian
سوری,Persian
بنای,Persian
کرمانشاه,Persian
اواخر,Persian
معاون,Persian
تنها,Persian
عنوان,Persian
نقاط,Persian
قدرت,Persian
تعدی,Persian
توسط,Persian
منصبی,Persian
رسوایی,Persian
تانیا,Persian
شاعر,Persian
خورشید,Persian
تابع,Persian
سوریه,Persian
درآمد,Persian
انتقالی,Persian
شاگرد,Persian
عنصری,Persian
مردم,Persian
بیمار,Persian
توسط,Persian
مرزی,Persian
بلژیک,Persian
اختلافی,Persian
ירושלים,Persian
دهند,Persian
اساسی,Persian
ایرج,Persian
ساخت,Persian
سازمان,Persian
دعوی,Persian
میلادی,Persian
قطعنامه‌ای,Persian
کنسرت,Persian
متفاوت,Persian
بطوری,Persian
قبرس,Persian
کنون,Persian
هنگام,Persian
پروتکل,Persian
تصفیه,Persian
آثار,Persian
برخی,Persian
تأثیری,Persian
پیامی,Persian
قیزیل,Persian
نزدیک,Persian
موسیقی,Persian
عبداللّه,Persian
لازم,Persian
برابر,Persian
بکار,Persian
اسناد,Persian
کمتری,Persian
ظریف,Persian
اطلاعات,Persian
بلعمی,Persian
جایی,Persian
توجه,Persian
مدیریتی,Persian
آهنی,Persian
مولوی,Persian
نیست,Persian
برخی,Persian
دلیل,Persian
تولید,Persian
عمارت,Persian
سومین,Persian
مطابق,Persian
علوم,Persian
دنبال,Persian
ریاضیات,Persian
معارضان,Persian
هستند,Persian
پنجساله,Persian
معمولاً,Persian
درخواست,Persian
دسته‌بندی,Persian
کشور,Persian
میلادی,Persian
خورشیدی,Persian
توقف,Persian
نتیجه,Persian
آمریکا,Persian
سوابق,Persian
کرده,Persian
خواهد,Persian
خورشید,Persian
سنین,Persian
تردید,Persian
زمین,Persian
هفتم,Persian
نشنال,Persian
آسیا,Persian
چهار,Persian
روسیه,Persian
میلیاردها,Persian
کشورهای,Persian
قمری,Persian
اسلام,Persian
تاریخ,Persian
متحده,Persian
محکموف,Persian
آزاد,Persian
پژوهشگران,Persian
فرودگاه,Persian
خطرناک,Persian
کشور,Persian
نیمه,Persian
تغییرات,Persian
سه‌راه,Persian
برای,Persian
برند,Persian
کرمانشاه,Persian
محمد,Persian
سوریه,Persian
گیشه,Persian
ادامه,Persian
آمده,Persian
میلادی,Persian
درگیر,Persian
هرگونه,Persian
دمای,Persian
نمادی,Persian
کشور,Persian
گرفته‌اند,Persian
مبداهای,Persian
مقدار,Persian
زرند,Persian
جامع,Persian
رادیواکتیو,Persian
ریختن,Persian
فردوسی,Persian
خورشید,Persian
چلسی,Persian
اکثر,Persian
باشگاه,Persian
ساعت,Persian
جامعه,Persian
هرگاه,Persian
تجسمی,Persian
مترمربع,Persian
هزار,Persian
نوشتن,Persian
اصطلاح,Persian
شمال,Persian
می‌اندازند,Persian
شهرهای,Persian
خواهد,Persian
فرهنگی,Persian
کامبوج,Persian
محرمانه,Persian
فارسی,Persian
سلسله,Persian
ترورکننده,Persian
لیفت,Persian
درآمد,Persian
سیتی,Persian
نخورید,Persian
مذاکره,Persian
زنجان,Persian
موضوع,Persian
شده‌است,Persian
لرستان,Persian
لبه‌های,Persian
موسوی,Persian
می‌دهد,Persian
علمی,Persian
تکلم,Persian
بزرگترین,Persian
مقبرهٔ,Persian
خاور,Persian
سازی,Persian
انگلستان,Persian
بحرین,Persian
باشگاه,Persian
زیورآلات,Persian
خرابی,Persian
حدود,Persian
دانشگاه,Persian
اختصاص,Persian
قرار,Persian
جامعهٔ,Persian
میدان,Persian
راه‌های,Persian
ایران,Persian
کِئجَل,Persian
موارد,Persian
ملایر,Persian
شدند,Persian
تخصصی,Persian
خودسرانه,Persian
رفتار,Persian
میلادی,Persian
یاتا,Persian
شمس‌الدین,Persian
آزاد,Persian
بالایی,Persian
سدهٔ,Persian
نشسته,Persian
می‌کنند,Persian
قدرت‌های,Persian
کردی,Persian
سغدی,Persian
قرار,Persian
سفید,Persian
مسیر,Persian
خاطر,Persian
شهرستان,Persian
ایشان,Persian
همهٔ,Persian
استخوان,Persian
استفاده,Persian
اسپند,Persian
بازسازی,Persian
امپراتوری,Persian
پیرامون,Persian
ظاهراً,Persian
تطوّرات,Persian
کوه‌های,Persian
فوتبال,Persian
میلیون,Persian
کانادا,Persian
متصل,Persian
مؤسسات,Persian
مختار,Persian
سنگین,Persian
خاورمیانهدر,Persian
پرسنل,Persian
انگلیسی,Persian
هزار,Persian
می‌رود,Persian
حمایت,Persian
فردی,Persian
دانشگاه,Persian
فعال,Persian
جمعه,Persian
ترتیب,Persian
می‌شد,Persian
گذشته,Persian
جمله,Persian
کردند,Persian
میلادی,Persian
جهانگردی,Persian
جمعیت,Persian
همچنین,Persian
خورشید,Persian
فارس,Persian
فعالیت,Persian
خمینی,Persian
عصرهای,Persian
می‌کنند,Persian
متعدد,Persian
تاریخ,Persian
سرسبز,Persian
پذیرفت,Persian
روسیه,Persian
سنگ‌ها,Persian
مهرجان,Persian
نوسنگی,Persian
تفاوت,Persian
حملهٔ,Persian
زمان,Persian
زیبا,Persian
فرمانروای,Persian
نفوذ,Persian
حکومت,Persian
روستای,Persian
منابع,Persian
حالی,Persian
سوار,Persian
شدند,Persian
روابط,Persian
روبروی,Persian
سخنان,Persian
قطعنامه‌ای,Persian
تخلیه,Persian
نقطه,Persian
تاریخ,Persian
اختصاص,Persian
زنجانی,Persian
تیرگی,Persian
قرمز,Persian
مصنوعی,Persian
خانوادهٔ,Persian
قبادیان,Persian
انگلیسی,Persian
دارا,Persian
اچ‌ام‌اس,Persian
ورزشگاه,Persian
العالمیه,Persian
چهارگوش,Persian
انگلیس,Persian
انگلیس,Persian
تورنمنت,Persian
مدرسهٔ,Persian
تصمیم,Persian
ابتدا,Persian
خبرنگار,Persian
روسیه,Persian
دانشگاه,Persian
ارسال,Persian
حکومت,Persian
زیره,Persian
پیرو,Persian
کنفرانس,Persian
مبلغ,Persian
داخلی,Persian
مسدود,Persian
معاون,Persian
روشنی,Persian
می‌گوید,Persian
تسلط,Persian
اینترپید,Persian
محسن,Persian
مَدونا,Persian
سازمان,Persian
میلادی,Persian
vukušić,Persian
آکادمی,Persian
تسلیحات,Persian
منابع,Persian
کاهش,Persian
گردش,Persian
درگاه,Persian
ماوراءالنهر,Persian
نسوز,Persian
نگاه,Persian
دمایی,Persian
کتابخانهٔ,Persian
اوباما,Persian
درصد,Persian
تزریق,Persian
ادامه,Persian
دهید,Persian
محمدیه,Persian
زمینی,Persian
آخرین,Persian
نتوانست,Persian
می‌شود,Persian
سلطنت,Persian
مستقل,Persian
مرکز,Persian
مشغول,Persian
اشاره,Persian
محاسبهٔ,Persian
باید,Persian
ایران,Persian
برای,Persian
گرانیتهیل,Persian
آسفالته,Persian
میلادی,Persian
تحمل,Persian
sánchez,Persian
گراد,Persian
اوستایی,Persian
ورزشگاه‌ها,Persian
سیاهگوش,Persian
فرورفتن,Persian
خورشیدگرفتگی,Persian
مهندس,Persian
نازلو,Persian
اسفراین,Persian
عملکرد,Persian
آشفتگی,Persian
دومش,Persian
زبان‌های,Persian
